tweet,cmi,pp_en,pp_my,perp_ratio,particle_count,manglish_patterns,grammar_patterns,manglish_score,en_words,my_words,unknown_words,category,pp_diff
just a tiny sneak peek however dropping your ens or interacting with this tweet might be beneficial for you,0.0,13036.263279548071,31228.294904466842,2.3954943402730535,0,0,0,0.0,19,0,0,Monolingual English,18192.03162491877
all very well publishing ramping thesis colourful illustrations but where is the deal with a major which w,0.0,8409.924609556496,26064.01696989992,3.09919745776109,0,0,0,0.0,17,0,1,Monolingual English,17654.092360343424
penangkapan dirjen kemendag kasus minyak goreng rocky gerung hanya sebagai sogokan agar tuntutan mahasiswa selesaihtt,0.0,43971.808560167556,52360.107053845626,1.1907653737325856,0,0,0,0.0,0,10,5,Ambiguous,8388.29849367807
we will be at the fantastic witton lakes tomorrow to support the launch of the eco hub amazing work by everyone,5.000000000000004,9551.162698142163,19076.303966050422,1.9972755746021407,0,1,0,0.07142857142857142,19,1,1,Weak Code-Mixing,9525.141267908259
the charged crowd of lahore is increasing by each second kaptaan will reach the venue soon,6.666666666666665,34808.67745909522,35311.42126553932,1.0144430596949536,0,0,0,0.0,14,1,1,Weak Code-Mixing,502.7438064441012
kedah fa salur bantuan wang tunai kepada kumpulan penyokong tetapi sisih bola sepak wanita,0.0,44069.71808663454,15604.723353765788,0.3540917444284353,0,0,0,0.0,0,13,1,Monolingual Malay,-28464.99473286875
kalau takde duit bayar balik cakap kita bukan nak baling cat je i dont want to pay back your ka,35.0,21813.89591475262,11759.568044918024,0.5390860986443551,0,0,0,0.0,13,7,0,Mesolect (Strong Mixing),-10054.327869834595
darul aman bakal gamat sanusi serah sumbangan tunai beli instrumen untuk ultras kedah dan kepda,14.28571428571429,43972.002417787844,38839.09913246092,0.8832688300942482,0,0,0,0.0,2,12,1,Weak Code-Mixing,-5132.903285326924
hellowaiting for sunrisedarkness is not perennial dawn comes after dark night as sp,0.0,29503.157717858692,45762.511075707516,1.5511055295619018,0,0,0,0.0,9,0,4,Monolingual English,16259.353357848824
good night my fav person hari ini capek ya gapapa ya sekarang ayo istirahat tenangin pikiran dan badannya rel,40.0,31518.762241926368,27113.66138628882,0.8602387739142285,0,0,0,0.0,9,6,4,Mesolect (Strong Mixing),-4405.100855637549
emang adanya di bts sistur bukan di scene emg ni moment bedua kudu jeli kudu siap ngejus wortel tiap hari,50.0,43631.75823526205,35376.16786016251,0.8107894178688497,0,0,0,0.0,7,7,6,Mesolect (Strong Mixing),-8255.590375099542
kalau aku ada anak nanti aku taknak bgi dia masuk asrama,36.36363636363637,44464.23812671587,5360.943101281373,0.12056752408539093,0,0,0,0.0,4,7,0,Monolingual Malay,-39103.2950254345
posted the video fucking a stranger from the gym,0.0,21585.473805857564,36110.66305781935,1.6729150067588576,0,0,0,0.0,9,0,0,Monolingual English,14525.189251961787
lempar batu sembunyi tngan apa itu cara org yg berpendikan akhlak yg baik dan lingkungan baik menyelesaikan masala,17.647058823529417,43741.00090952601,23889.22483664841,0.5461517647038059,0,0,0,0.0,3,14,1,Weak Code-Mixing,-19851.7760728776
jangan bilang salah satu di antaranya ada batu punya jeonghan sm dokyeom,19.999999999999996,44312.53752674186,19722.13837397639,0.4450690363212538,0,0,0,0.0,2,8,2,Weak Code-Mixing,-24590.399152765465
jangan gaduh dgn org bodoh jenis letak otak kt pantat mmg mcmtu,0.0,44311.65595777653,17765.39360614561,0.4009191988463219,0,0,0,0.0,0,12,0,Ambiguous,-26546.262351630918
dah ler tu rakyat malaysia bukan tak tahu ni zaman fast info acc pon baru buat pihak,41.17647058823529,43814.14383397689,9467.720529601438,0.21608822405561723,0,0,0,0.0,7,10,0,Monolingual Malay,-34346.42330437545
genevieve witte from rd grade won the best of show in the moline water art contest she will meet the mayor nex,0.0,18997.278803013032,32997.75586471098,1.7369727636716805,0,0,0,0.0,19,0,3,Monolingual English,14000.477061697951
since tan sri not going house early buka puasa second time,27.27272727272727,23696.210614897118,24366.405307320918,1.0282827791884357,0,0,0,0.0,8,3,0,Mesolect (Strong Mixing),670.1946924238
heard you had a thing for androids,0.0,10546.664857247239,47536.82878845992,4.507285424528736,0,0,0,0.0,7,0,0,Monolingual English,36990.16393121268
right now pm pst,0.0,21935.258042009344,43962.88630842033,2.0042110388774432,0,0,0,0.0,3,0,1,Monolingual English,22027.62826641099
we are happy dont worry,0.0,14398.561701540675,9368.344178232419,0.6506444443843296,0,0,0,0.0,5,0,0,Monolingual English,-5030.217523308256
were happy to announce that joined alfprotocol advisory board were thrilled to start working with evan f,0.0,19927.345472654513,42901.66800270309,2.1529043123970175,0,0,0,0.0,15,0,2,Monolingual English,22974.322530048576
halo mahmad farid kakitangan gred rendah sprm gaji awak tu rakyat bayar tau jangan sesuka hati maki orang datang buat,15.000000000000002,43624.09939446065,24701.964076239296,0.566245823274828,0,0,0,0.0,3,17,0,Weak Code-Mixing,-18922.135318221357
i miss the rain,0.0,2703.336847188064,15877.163666091621,5.873172513668286,0,0,0,0.0,4,0,0,Monolingual English,13173.826818903557
one of my fans is enjoying my content you should too religious conversion part ii punishment,12.5,18934.602506702544,32349.25692842359,1.7084729883805312,0,1,0,0.09375,14,2,0,Weak Code-Mixing,13414.654421721047
just posted a photo sepang selangor,33.333333333333336,11093.801019234632,19655.498020631898,1.771755053705474,0,0,0,0.0,4,2,0,Mesolect (Strong Mixing),8561.697001397266
if a temple in any neighbourhood in that neighbourhoid nobody should remain vedic system is that,7.692307692307687,15911.029407600905,33984.06320166533,2.135880861701551,0,0,0,0.0,12,1,3,Monolingual English,18073.033794064428
do u like my socks,0.0,12510.568521056139,32769.43382587701,2.619340101988476,0,0,0,0.0,5,0,0,Monolingual English,20258.86530482087
day q gift you want to gift for jenoa gak tau soalnya aku gak punya jen tapi kalau dikasih kesempatan pengen,44.99999999999999,24113.17369736516,39364.33673904077,1.6324826102564054,0,0,0,0.0,11,9,1,Mesolect (Strong Mixing),15251.163041675612
eugene oregon is a destination spot lol,0.0,15956.947741474116,27238.00119097569,1.7069681265033347,0,0,0,0.0,5,0,2,Monolingual English,11281.053449501575
couldnt resist making my own headcanon,0.0,28400.362056159305,56622.22823914905,1.9937150141671927,0,0,0,0.0,5,0,1,Monolingual English,28221.866182989746
is honored to partner with to get help to from the,0.0,13976.740068260133,20152.526706176075,1.4418617365533308,0,0,0,0.0,11,0,0,Monolingual English,6175.786637915942
here in this youtube video i give my reasons on why i call a superstar do share your thoughts,0.0,19718.364856063657,43105.38968671632,2.1860529512142,0,0,0,0.0,18,0,1,Monolingual English,23387.024830652663
this community has been nothing but peaceful education lover and why do they have to be butchered e,0.0,8350.598345350352,24402.312898519653,2.9222232814139555,0,0,0,0.0,17,0,1,Monolingual English,16051.7145531693
to celebrate k followers we are hosting a giveaway wl spots,9.090909090909093,29607.560797196842,34745.30353632644,1.1735280651561146,0,0,0,0.0,10,1,0,Weak Code-Mixing,5137.7427391296005
called fashion twerp look it up,0.0,20748.855056488177,25925.893279495176,1.2495095854162872,0,0,0,0.0,5,0,1,Monolingual English,5177.038223006999
as it was coachella weekend,0.0,10494.368826343965,18085.070403973677,1.723311873561639,0,0,0,0.0,4,0,1,Monolingual English,7590.701577629712
lepastu ada org komen harga yahudi admin balas balik pun yahudi minum air sirap je la kak gahahahhaha straight to the point,47.61904761904761,26089.532484689847,14901.638222019516,0.5711730645523933,1,0,0,0.09090909090909091,11,10,1,Mesolect (Strong Mixing),-11187.894262670332
aku nunggu gen min,25.0,41198.290137382566,8142.884087790614,0.1976510204825688,0,0,0,0.0,3,1,0,Monolingual Malay,-33055.406049591955
ulahore showing us why they are the heart of pakistan lahore lahore hai,25.0,18668.695238519445,33423.793984695556,1.790365826730711,0,0,0,0.0,9,3,1,Mesolect (Strong Mixing),14755.09874617611
it was inevitable really,0.0,9839.383172373991,14899.182181938777,1.5142394518968596,0,0,0,0.0,4,0,0,Monolingual English,5059.799009564786
me and only fans didnt work before so trying again,0.0,20753.547708041373,31343.891931455193,1.5102907884665127,0,0,0,0.0,10,0,0,Monolingual English,10590.34422341382
taehyung holding onto his next generation,0.0,41785.752378753474,40752.36193259782,0.9752693110132655,0,0,0,0.0,5,0,1,Monolingual English,-1033.3904461556522
maybe this can replace dragon climate is suitable masaaki will research on this pr,0.0,34947.347248433194,37904.67619195077,1.0846224156155417,0,0,0,0.0,13,0,1,Monolingual English,2957.3289435175757
entahla mat penat mau pikir,0.0,46486.079884723156,47614.09380538655,1.02426562797854,0,0,0,0.0,0,5,0,Ambiguous,1128.0139206633903
true indeeds selamatkan malaysia,33.333333333333336,41209.129681694954,6773.899013543269,0.1643785992537529,0,0,0,0.0,2,1,1,Monolingual Malay,-34435.230668151686
upcoming lineups for actor all movies are content oriented and character deman,16.666666666666664,40634.768605861216,55633.61396699888,1.3691135910387393,0,0,0,0.0,10,2,0,Weak Code-Mixing,14998.84536113766
we are officially mindblowon we have wl spot to giveaway tell us why you deserve it and you will get mindblowon tooto jo,5.000000000000004,12980.95100609047,20451.070806285585,1.5754678371939193,0,0,0,0.0,19,1,3,Weak Code-Mixing,7470.119800195114
penyerahan kurniaan duli yang amat mulia tunku mahkota johor untuk keluarga kurang berkemampuan di daerah segamat,18.75,43886.20542565996,16553.87924675253,0.3772000583370918,0,0,0,0.0,3,13,0,Monolingual Malay,-27332.326178907428
raya ni nak makan rumah sape eh kt kl semua pergi kuantan,25.0,44313.338878886265,22560.249622927207,0.5091074198806619,0,0,0,0.0,3,9,0,Mesolect (Strong Mixing),-21753.089255959057
love at first sight,0.0,28989.230047714376,38520.453937169696,1.3287849961440006,0,0,0,0.0,4,0,0,Monolingual English,9531.22388945532
forestieri digantikan dengan hazwan bakri selang minit sebelum tamat masa sebenar perlawanan,0.0,44311.65595777653,38374.85759163617,0.8660217444412959,0,0,0,0.0,0,11,1,Ambiguous,-5936.798366140356
samaa kocak banget udah ada yg bilang kalo peliharaan ada foto batu,33.333333333333336,44311.97654478087,31504.67192880099,0.710974196715485,0,0,0,0.0,4,8,0,Mesolect (Strong Mixing),-12807.304615979876
i hate football tribalism,0.0,10711.438571790995,23898.225713575728,2.2310939425552667,0,0,0,0.0,4,0,0,Monolingual English,13186.787141784733
anecdote mughal prince ali gauhar who later became one of the longest reigning mughal emperor better known as shah alam ii w,25.0,22430.081715224343,30206.737283147526,1.3467065196933636,0,1,0,0.06818181818181818,12,4,6,Mesolect (Strong Mixing),7776.655567923182
kenapa es batu makin lama makin cair kalo makin lama makin cantik kan ayangku,23.076923076923073,44069.994409953346,16261.049369219034,0.3689823333752551,1,0,0,0.14285714285714285,3,10,1,Monolingual Malay,-27808.94504073431
iya seru banget siap kmu juga jangan tidur larut malam ya,27.27272727272727,40577.13393126906,26284.26453901643,0.6477604993871084,0,0,0,0.0,3,8,0,Mesolect (Strong Mixing),-14292.869392252633
naik kereta api lama kat tenom ni really makes me feel what the world,30.76923076923077,17830.021770999218,18735.99594773479,1.0508117257719312,0,0,0,0.0,9,4,1,Mesolect (Strong Mixing),905.9741767355736
nyebut saking terpesona sama park hyung sik ya dear,44.44444444444444,44875.2205133987,46929.95503312415,1.0457877308728087,0,0,0,0.0,5,4,0,Mesolect (Strong Mixing),2054.734519725447
maggie walker started a department store allowing black customers to shop with dignity enter through the main doors i,5.555555555555558,33623.79831889506,39598.81091982187,1.1777018926969094,0,0,0,0.0,17,1,1,Weak Code-Mixing,5975.012600926813
your weapons do not frighten us and you cannot uproot us from our holy land,0.0,20764.94852453293,35136.208113404165,1.6920922328264953,0,0,1,0.06666666666666667,13,0,2,Monolingual English,14371.259588871235
kapre tau dhang k been lo bakri,19.999999999999996,45524.511418357106,42640.34778821909,0.9366459179839761,0,0,0,0.0,4,1,2,Weak Code-Mixing,-2884.163630138013
mesti ramai yang masih kedai makan sedap untuk berbuka puasa bulan ramadan ini kan khas untuk korang semu,22.22222222222222,43741.00090952601,9421.288274553459,0.21538803590801395,1,0,0,0.1111111111111111,4,14,0,Monolingual Malay,-34319.71263497255
rihanna enjoys a sunset dip in barbados april,28.57142857142857,46628.383876498185,40550.871523727874,0.8696606691566353,0,0,0,0.0,5,2,1,Mesolect (Strong Mixing),-6077.512352770311
thanks for iftartapi rugi bawa kite makan buffet sebab mudah kenyang,22.22222222222222,28044.68361792065,36572.18927269675,1.3040685276023936,0,0,0,0.0,2,7,2,Mesolect (Strong Mixing),8527.505654776098
fooohhh jaket hitam baju apa jadah ko datang opis pakai macam tu mat cakap berlagak siak budak,6.25,43809.85302025935,34859.32258635638,0.7956959492705008,0,0,0,0.0,1,15,1,Weak Code-Mixing,-8950.530433902968
lots of destruction due to mongols manchu japanese invasions plus crazy taiping p,19.999999999999996,21660.823886583894,40809.87645425403,1.8840408226360459,0,0,0,0.0,8,2,3,Weak Code-Mixing,19149.052567670136
can i ask for love from everyone baby waanjai here,0.0,16584.559581094967,36159.205069692485,2.180293356171544,0,1,0,0.15,9,0,1,Monolingual English,19574.645488597518
high speed rail network in china vs pan borneo highway sarawak credit fb,46.15384615384615,40410.947169615574,37522.83923371888,0.9285315455791092,0,0,0,0.0,7,6,0,Mesolect (Strong Mixing),-2888.1079358966963
kalau jumpa kat gm klang tegur k yaya macam biasa i yang pakai songkok tu,42.85714285714286,44037.79191343138,13930.429005068974,0.3163289620072945,0,0,0,0.0,6,8,1,Monolingual Malay,-30107.362908362404
income with easy work with feg,0.0,17913.43001744739,40792.22211022686,2.2771865617302716,0,0,0,0.0,5,0,1,Monolingual English,22878.79209277947
malaysians berlagak a lot that they pay a lot of tax let me burst the bubble majority of it comes from the oil of sabah s,7.692307692307687,7322.0743131274185,30425.946056013363,4.155372474363453,0,0,0,0.0,24,2,0,Monolingual English,23103.871742885945
lalaport bukit bintangbaru bukak so maybe they need pekerja baru ig,44.44444444444444,30439.35695420644,49733.125553634316,1.6338428445927355,0,0,0,0.0,5,4,2,Mesolect (Strong Mixing),19293.768599427876
udah tau sakit tp malas berobat takut suatu hal yang tidak diinginkan sama kya kamu,35.71428571428571,43972.260896450796,22254.423305994824,0.5061014114876018,0,0,0,0.0,5,9,1,Mesolect (Strong Mixing),-21717.837590455973
did i do it right,0.0,4933.2167655689,20517.062011734808,4.158962191755378,0,0,0,0.0,5,0,0,Monolingual English,15583.845246165907
serious ku sampe stalk nya pn insta dan ig handsome juak oo bena ka sik nya tok perempuann,41.17647058823529,43743.219842056285,49730.296866631776,1.1368686860773634,0,0,0,0.0,7,10,1,Mesolect (Strong Mixing),5987.07702457549
menteri bumn mencatat pembangunan infrastruktur menjadi kunci bagi pertumbuhan makro ekonomi nasional dan me,25.0,36050.695233475344,25201.6190720849,0.699060556498883,0,0,0,0.0,3,9,2,Mesolect (Strong Mixing),-10849.076161390443
arghhh rasa apa niii,0.0,47320.62530035499,15054.330583233675,0.318134650328062,0,0,0,0.0,0,4,0,Monolingual Malay,-32266.29471712131
kuat banget user sama batu kek dia aku yang as reader aja capek,41.666666666666664,44276.89344725718,26283.127581283094,0.5936082126581818,0,0,0,0.0,7,5,1,Mesolect (Strong Mixing),-17993.765865974085
igt nk buat air pekat modal sikit ke susu byk kena guna igt susu tin murah ke skrg tah apa apa,19.047619047619047,43575.25235886518,22016.69135006052,0.5052567720948913,1,0,0,0.09523809523809523,4,17,0,Weak Code-Mixing,-21558.561008804663
hi saya gadis perak hahahhaha nak brownies cookies sebab tau dah confirm sedap semua qaceh jual so far tak p,50.0,32225.58391139702,32974.77084411898,1.023248203501349,0,0,0,0.0,9,9,2,Mesolect (Strong Mixing),749.186932721961
batam batu aji kasimura yuk merapat,0.0,45899.00227247369,56639.896069826296,1.2340114875175419,0,0,0,0.0,0,4,2,Ambiguous,10740.893797352604
looks like reshimorg has been pranked by morg again those calorie bombs are hitting by adamios on,0.0,23915.824859354867,35722.543611937166,1.4936780906372964,0,0,0,0.0,12,0,5,Monolingual English,11806.7187525823
art rafflehow to enter follow rt prize halfbodyprize simple headshot ends may,0.0,34687.59325845612,53865.96851657627,1.5528886110726305,0,0,0,0.0,9,0,3,Monolingual English,19178.375258120148
kgk ada duit jd gue akan menjual batu siapa tau ada yang mau pelihara and become the next jjongddol,41.17647058823529,34108.858840918205,25542.282268676434,0.7488459929956671,0,0,0,0.0,7,10,2,Mesolect (Strong Mixing),-8566.576572241771
a complete farce from start to the end the have now decided on takayuki nishigaya as their new man,10.526315789473683,15354.919901459092,24539.273017173036,1.598137481319014,0,0,0,0.0,17,2,0,Weak Code-Mixing,9184.353115713944
keep up a good worknever give uptake your timetake positive side of any negative people thought about yourskeep it up,0.0,13889.055284654643,27312.967394973122,1.966510092673468,0,0,0,0.0,16,0,4,Monolingual English,13423.912110318479
dia punya slow kes ini sudah bulan meletop sekarang baru nak kononnya ambil berat sama x dengan rin,27.77777777777778,43747.597282079594,15056.15034095923,0.34415948020822407,0,0,0,0.0,5,13,0,Monolingual Malay,-28691.446941120364
seronok plak dia stoned,50.0,47321.2928818663,30600.176522839458,0.6466470939251443,0,1,0,0.375,2,2,0,Mesolect (Strong Mixing),-16721.11635902684
stream in berlin tonight text and retweet if you like to be there today pm,6.666666666666665,9269.018079217132,21308.727182946568,2.2989195835883316,0,0,0,0.0,14,1,0,Monolingual English,12039.709103729436
apehal lately ni teruk line celcom ni bayar mahal tau,50.0,44659.05816147566,30340.319522808237,0.6793766096254303,0,0,0,0.0,5,5,0,Mesolect (Strong Mixing),-14318.738638667422
to all millenials listen carefully to this gentleman from tondo,0.0,26766.13125539611,30601.335580058443,1.143285717613342,0,0,0,0.0,8,0,2,Monolingual English,3835.2043246623325
nder sepertinya lu butuh ke dokter mata dehh,28.57142857142857,45131.75680433011,61519.21002984463,1.363102488931746,1,0,0,0.25,2,5,1,Mesolect (Strong Mixing),16387.453225514524
at tembok kenanga in setiawangsa kl,50.0,34882.52731436224,28007.84236689547,0.8029189546527999,0,0,0,0.0,3,3,0,Mesolect (Strong Mixing),-6874.684947466769
you see fans you paved a way you reached this far now is not the right time to be dismantled,0.0,7569.729988873801,20976.687021402297,2.7711275107876254,0,0,0,0.0,18,0,2,Monolingual English,13406.957032528495
akip tulah sape suruh bangga jadi orang kelantan kan dah kena kecam mana ada orang selangor cakap sek selangor,33.333333333333336,43679.845364498804,11262.73463078832,0.25784740162890346,1,0,0,0.10526315789473684,6,12,1,Monolingual Malay,-32417.110733710484
hanya dengan penuh keyakinan kita mampu memindahkan gunung tapi tanpa persiapan kita bisa tersandung oleh batu kecil,11.764705882352944,43809.56696969006,19279.12041249802,0.4400664454372811,0,0,0,0.0,2,15,0,Weak Code-Mixing,-24530.446557192037
heal learn grow and love,19.999999999999996,33492.16366230243,49069.3238334048,1.4650986519761773,0,0,0,0.0,4,1,0,Weak Code-Mixing,15577.160171102369
still contrary to rumors has not been found please keep posting and sharing to anyone you kn,6.25,30395.111222965024,39211.99041733605,1.2900755693800334,0,1,0,0.08823529411764706,15,1,1,Weak Code-Mixing,8816.879194371024
god how much missed this,0.0,18442.953080392443,21817.773328470397,1.1829869779187305,0,0,0,0.0,5,0,0,Monolingual English,3374.8202480779546
nice that you acknowledge your weaknesses right now but i hope you forget overlook how amazing you have be,0.0,12298.590655165324,23270.698392259055,1.8921435020268376,0,0,0,0.0,18,0,1,Monolingual English,10972.107737093731
good morning comrades the latest edition of follow back anyone who follows me today,7.14285714285714,16634.26906566808,27387.009120026873,1.6464209525473932,0,1,0,0.10714285714285714,13,1,0,Basilect (Manglish),10752.740054358794
polis kelantan menjangkakan lebih dua juta kenderaan akan memasuki kelantan pada sambutan aidilfitri ini,14.28571428571429,44069.85624888951,12220.090193476522,0.27728908677310354,0,0,0,0.0,2,12,0,Monolingual Malay,-31849.76605541299
do finish come back emirates biko,19.999999999999996,25479.77805077812,31863.78847494345,1.2505520421505543,0,0,0,0.0,4,1,1,Weak Code-Mixing,6384.010424165328
one can stop him he is unstoppable,0.0,11494.96494236403,27812.5911297535,2.4195455374771786,0,1,0,0.21428571428571427,6,0,1,Basilect (Manglish),16317.62618738947
my cousin from kl ckp they want to do kueh raya so i expect kek spanta manis kek lumut kek lapis etc etc duhal tek,39.13043478260869,18221.358751938147,37749.93004379776,2.071740673004554,0,0,0,0.0,14,9,2,Monolingual English,19528.57129185961
watching heartstopper on netflix and its proper cute love the music and its so adorable if you have the time b,0.0,11015.806171127193,22038.44535215896,2.0006202914065865,0,0,0,0.0,20,0,1,Monolingual English,11022.639181031767
hwemmm sabar aja mungkin gue bisa nemu tahun depan karna mungkin selama tahun ini ga akan jajan,21.42857142857143,43809.28084834542,26915.182966966408,0.6143717140698723,0,0,0,0.0,3,11,3,Mesolect (Strong Mixing),-16894.097881379013
semoga bulan akan dtg dipermudahkan,0.0,46486.079884723156,5884.117052490648,0.12657804373012665,0,0,0,0.0,0,5,0,Monolingual Malay,-40601.96283223251
the two men that allegedly catcalled and assaulted a foreign student at dutamas have been arrested the star,0.0,25960.64569827688,32918.89222356859,1.2680305646540047,0,0,0,0.0,16,0,2,Monolingual English,6958.24652529171
need work on my pandan wrapping,16.666666666666664,15702.04663019317,42122.165441673926,2.682590775184555,0,0,0,0.0,5,1,0,Monolingual English,26420.118811480756
reason gaming kato x jungle tigerthis has to be my strangest gv yetto enter like follow retweet and commenta,13.33333333333333,24607.98062879341,40302.78316972376,1.637793193097938,0,0,0,0.0,13,2,4,Weak Code-Mixing,15694.802540930352
this could be a norm sight in penang but nope sibuk bina highway parking,23.076923076923073,16766.25387390119,28600.97590820252,1.7058656109653438,0,0,0,0.0,10,3,1,Mesolect (Strong Mixing),11834.722034301329
blue hour from bentong valley,40.0,46695.56383447958,57046.27697846962,1.2216637362101443,0,0,0,0.0,3,2,0,Mesolect (Strong Mixing),10350.71314399004
rt if you like the front if you like the back,0.0,2580.9210802838816,17637.766705457223,6.833903926855913,0,0,0,0.0,11,0,0,Monolingual English,15056.84562517334
lu kira xavier anak jalananxavier sik kerjo dik land of dawn buat uang pernikahan sambil menyelamatkan dunia,23.076923076923073,44149.03586009019,39110.15229431532,0.8858665094806766,0,0,0,0.0,3,10,4,Mesolect (Strong Mixing),-5038.883565774871
terbaik laju betul buat kerja kerajaan yang kita perlukan,22.22222222222222,44861.516433631754,4637.924564223678,0.10338314290122216,0,0,0,0.0,2,7,0,Monolingual Malay,-40223.591869408076
melaka road fatalities increased in first three months,12.5,45841.66763515017,37258.268554648144,0.8127598858571955,0,0,0,0.0,7,1,0,Weak Code-Mixing,-8583.399080502022
boleh la asal paham,25.0,47337.08132625358,4934.613770823487,0.1042441492497913,1,0,0,0.5,1,3,0,Monolingual Malay,-42402.46755543009
oknow got in account they only paid for fricken happy is me and missed yeah babe,0.0,25434.016569358926,48665.082388894065,1.9133856524856658,0,0,0,0.0,15,0,1,Monolingual English,23231.06581953514
done n thank you,0.0,10198.461993719964,8933.084865690227,0.8759247101367899,0,1,0,0.375,4,0,0,Basilect (Manglish),-1265.377128029737
read my username same dream same mind same night is my song,0.0,27034.048553858825,41934.174867557675,1.5511614837864163,0,0,0,0.0,12,0,0,Monolingual English,14900.12631369885
makan atas pokok mana orang nampak takde siapa marah,22.22222222222222,44861.30547746521,12352.722732826882,0.27535361713965095,0,0,0,0.0,2,7,0,Monolingual Malay,-32508.58274463833
trait sniper x a long alpha lifetime pass wl spots from the ultimate trading platform with m us,6.25,22826.569902566822,36767.99674557272,1.6107543490990381,0,0,0,0.0,15,1,2,Weak Code-Mixing,13941.426843005895
papaku beli barang perak pake cod gimana konsepnya dh masa nnti bayar ke kurirnya perak doang,23.076923076923073,43886.023343102854,49621.78191169662,1.1306967032248822,1,0,0,0.125,3,10,3,Mesolect (Strong Mixing),5735.7585685937665
katanya papaku kalo itu suruh bayar lebih ppku gamau soalnyakan emg di harga sopi cuman perak tp hmm gmna yhh,23.076923076923073,43624.63664171262,38243.48308950687,0.8766487478990154,0,0,0,0.0,3,10,7,Mesolect (Strong Mixing),-5381.153552205746
giveaway idriphone plus for one winner retweet follow all tags,0.0,32429.633926585986,55813.7389132603,1.7210721230961505,0,1,0,0.15,9,0,1,Basilect (Manglish),23384.104986674312
thanks for the celebration sgt appreciate the thought alhamdulillah,11.111111111111116,10657.769904188184,14673.000456916388,1.3767420941552078,0,0,0,0.0,8,1,0,Weak Code-Mixing,4015.230552728204
at rumah mertua aku perumahan pdrm kelumpuk kenanga keramat wangsa in kuala lumpur federal teritory,30.76923076923077,40723.21291603016,27688.364703722407,0.6799160164698902,0,0,0,0.0,4,9,2,Mesolect (Strong Mixing),-13034.848212307756
untuk ramadan ke hari ni pihak masjid sedang menyediakan nasi kebuli terengganu semoga allah permudahkan urusan kita,18.75,43810.02475992577,7900.696665031319,0.18033992695339224,1,0,0,0.11764705882352941,3,13,1,Monolingual Malay,-35909.32809489445
at kelumpuk kenanga kuala lumpur,25.0,37037.80279764607,9096.591560559556,0.245602894163519,0,0,0,0.0,1,3,1,Monolingual Malay,-27941.211237086514
loids will smith moment next episode,0.0,46335.10452862501,48409.0170893344,1.0447589917365603,0,0,0,0.0,5,0,1,Monolingual English,2073.9125607093883
dorg tengok aku mcm cool je gelak hakikatnya aku berdebar nk nangis mana taknya org tu ikut dari awal sampai akhir,28.57142857142857,43575.85722639809,19538.491747746204,0.4483788269782989,0,0,0,0.0,6,15,0,Mesolect (Strong Mixing),-24037.365478651885
you go buy phone k and person go think say him iphone xr better pass am because him dey see twitter for iphone when him t,0.0,34474.916098775466,40514.54734893432,1.1751891500723153,0,1,0,0.057692307692307696,25,0,1,Monolingual English,6039.6312501588545
sing semangat mas dalane sik akeh,50.0,45900.54388870296,62547.40448008763,1.3626724038771532,0,0,0,0.0,2,2,2,Mesolect (Strong Mixing),16646.86059138467
white boy breeding session,0.0,47340.42794019256,66133.27281661825,1.396972433374865,0,0,0,0.0,4,0,0,Monolingual English,18792.84487642569
baru beli face mask sebundle haha tau tak payah pakai je,40.0,44479.03788495518,12133.284960668072,0.2727865875168154,0,0,0,0.0,6,4,1,Monolingual Malay,-32345.752924287106
selesai acara semalam di kedah terima kasih,14.28571428571429,45464.500124784056,4947.67541812936,0.10882502621935207,0,0,0,0.0,1,6,0,Monolingual Malay,-40516.8247066547
the economiser plus combination boiler with built in passive flue recovery system with flexible warranty options,8.333333333333337,36538.78549607885,40760.41593604707,1.1155383350226915,0,0,0,0.0,11,1,4,Weak Code-Mixing,4221.630439968219
it was our units song same dream same night same mind same dream same mind right its dream mind night my ba,0.0,28394.825522190713,36319.34360784133,1.2790831758926484,0,0,0,0.0,22,0,0,Monolingual English,7924.518085650616
jap ku sik fhmmm apahal tokk,0.0,45899.00227247369,39738.06613938473,0.8657718942012,0,0,0,0.0,0,5,1,Ambiguous,-6160.936133088959
still them say he no bi the highest,0.0,24033.552581874963,46175.192743235995,1.9212803677663233,0,0,0,0.0,8,0,0,Monolingual English,22141.640161361032
makan colek siap weh bazaar stadium pun by pm habis lauk kuih everything,46.15384615384615,40096.98290234521,44083.78866236685,1.099429071003456,0,0,0,0.0,6,7,0,Mesolect (Strong Mixing),3986.8057600216416
tim ops tertib ramadhan lancang kuning sat brimob polda riau menyambangi polsek payung sekaki pasar takjil t,38.46153846153846,43819.67607126192,46571.22837288734,1.0627926207658562,0,0,0,0.0,5,8,4,Mesolect (Strong Mixing),2751.5523016254156
dkt jalan paip seb apik selalu ambik dkt situ,22.22222222222222,44861.09451981083,26432.370570847714,0.5892047631422608,0,0,0,0.0,2,7,0,Mesolect (Strong Mixing),-18428.723948963117
halo sambil mengisi waktu luangmu di akhir pekan yuk ikut berpartisipasi menjawab kuis berikut,7.692307692307687,44070.20162231454,38112.14216140628,0.8648052597542133,0,0,0,0.0,1,12,1,Weak Code-Mixing,-5958.059460908262
